CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	MDATE  	VSZ3   	MPOPUL 	MOD8   	MOD7A  	MOD7B  	MOD6A  	MOD6B  	MOD5A  	MOD5B  	MOD5C  	MOD5D  	MOD5E  	MOD5F  	MOD4   	MOD3A  	MOD3B  	MOD3C  	MOD2A  	MOD2B  	MOD2C  	MOD2D  	MOD2E  	MOD2F  	MOD1A  	MOD1B  	MOD1C  	MOD1D  	MOD1E  	MOD1F  	MOD1G  	MOD1H  	MOD1I  	MOD1J  	MOD1K  	MOD1L  	MOD1M  	MOD1N  	MOD1O  	MOD1P  	MOD1Q  	MOD1R  	MOD1S  
2	10	06	08	11	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	09	00	003	7401	   0	     1	N	N	N	N	N	E	N	N	N	N	N	N	N	N	N	E	N	N	N	N	N	E	N	N	N	B	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	09	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	09	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	09	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	09	04	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	09	05	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	09	06	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	10	00	003	7401	   0	     1	E	E	N	N	E	E	N	N	N	N	N	N	E	N	N	E	N	N	N	N	N	E	N	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	10	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	10	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	10	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	10	04	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	10	05	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	10	06	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	11	00	003	7401	   0	     1	E	E	N	N	E	E	N	N	N	N	N	N	E	N	N	E	N	N	N	N	N	E	N	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	11	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	11	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	11	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	12	00	003	7401	   0	     1	E	E	N	N	E	E	N	N	N	N	N	N	E	N	N	E	N	N	N	N	N	D	N	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	12	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	12	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	12	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	12	04	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	13	00	003	7401	   0	     1	E	E	N	N	E	E	N	N	N	N	N	N	E	N	N	E	N	N	N	N	N	E	N	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	13	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	13	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	13	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	13	04	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	13	05	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	14	00	003	7401	   0	     1	E	E	N	N	E	E	N	N	N	N	N	N	E	N	N	E	N	N	N	N	N	E	N	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	14	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	14	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	14	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	14	04	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	14	05	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	14	06	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	14	07	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	15	00	003	7401	   0	     1	E	E	N	N	E	E	N	N	N	N	N	N	E	N	N	E	N	N	N	N	N	D	N	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	15	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	15	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	15	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	15	04	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	16	00	003	7401	   0	   100	E	E	N	N	E	E	N	N	N	N	N	N	E	N	N	E	N	N	N	N	N	E	D	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	16	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	16	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	16	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	17	00	003	7401	   0	   100	E	E	N	N	D	D	N	N	N	N	N	N	D	N	N	D	N	N	N	N	N	E	B	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	17	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	17	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	17	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	00	003	7401	   0	   100	E	E	N	N	D	D	N	N	N	N	N	N	D	N	N	D	N	N	N	N	N	D	D	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	04	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	05	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	06	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	07	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	08	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	09	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	10	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	18	11	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	19	00	003	7401	   0	   100	E	E	N	N	D	D	N	N	N	N	N	N	D	N	N	D	N	N	N	N	N	E	B	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	19	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	19	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	19	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	20	00	003	7401	   0	   100	E	E	N	N	E	E	N	N	N	N	N	N	E	N	N	E	N	N	N	N	N	E	N	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	20	01	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	20	02	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	10	06	20	03	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	11	01	01	00	003	7401	   0	     0	B	B	C	B	B	C	B	B	B	C	B	B	B	B	C	C	B	B	B	B	C	C	B	B	A	B	B	N	A	B	A	B	A	A	A	A	N	N	A	B
2	11	01	01	01	003	7401	   0	 13173	A	A	B	A	A	B	A	A	A	C	B	A	A	A	B	B	A	A	B	B	B	B	A	A	A	A	A	B	A	A	A	C	A	A	A	A	D	C	A	B
2	11	01	01	02	003	7401	   0	  8016	A	A	B	A	A	B	A	A	A	C	B	A	A	A	B	B	A	A	B	B	B	B	A	A	A	A	A	B	A	A	A	C	A	A	A	A	D	C	A	B
2	11	01	01	03	003	7401	   0	 10910	A	A	B	A	A	B	A	A	A	C	B	A	A	A	B	B	A	A	B	B	B	B	A	A	A	A	A	B	A	A	A	C	A	A	A	A	D	C	A	B
2	11	01	01	04	003	7401	   0	  8586	A	A	B	A	A	B	A	A	A	C	B	A	A	A	B	B	A	A	B	B	B	B	A	A	A	A	A	B	A	A	A	C	A	A	A	A	D	C	A	B
2	11	01	01	05	003	7401	   0	 10346	A	A	B	A	A	B	A	A	A	C	B	A	A	A	B	B	A	A	B	B	B	B	A	A	A	A	A	B	A	A	A	C	A	A	A	A	D	C	A	B
2	11	01	01	06	003	7401	   0	  4155	A	A	B	A	A	B	A	A	A	C	B	A	A	A	B	B	A	A	B	B	B	B	A	A	A	A	A	B	A	A	A	C	A	A	A	A	D	C	A	B
2	11	01	01	07	003	7401	   0	  5277	A	A	B	A	A	B	A	A	A	C	B	A	A	A	B	B	A	A	B	B	B	B	A	A	A	A	A	B	A	A	A	C	A	A	A	A	D	C	A	B
2	11	01	01	08	003	7401	   0	  3736	A	A	B	A	A	B	A	A	A	C	B	A	A	A	B	B	A	A	B	B	B	B	A	A	A	A	A	B	A	A	A	C	A	A	A	A	D	C	A	B
2	11	01	02	00	003	7401	   0	     0	C	C	C	B	C	C	C	B	A	C	C	B	B	B	C	C	B	B	C	C	B	C	B	B	B	B	A	N	A	B	A	B	C	A	B	B	N	A	B	B
2	11	01	02	01	003	7401	   0	   447	B	B	C	B	B	B	B	A	B	C	B	B	B	B	B	B	B	A	B	B	B	C	A	A	B	A	B	B	A	A	A	C	C	B	B	B	A	B	B	B
2	11	01	02	02	003	7401	   0	  9633	B	B	B	A	B	B	B	A	A	B	B	B	B	A	B	B	B	A	B	B	B	C	A	A	B	A	A	B	A	A	A	B	B	A	B	A	D	B	A	B
2	11	01	02	03	003	7401	   0	  2119	B	B	B	A	B	B	B	A	A	B	B	B	B	A	B	B	B	A	B	B	B	C	A	A	B	A	A	B	A	A	A	A	B	A	B	A	D	A	B	B
2	11	01	02	04	003	7401	   0	   898	B	B	C	B	B	B	B	A	B	C	A	B	B	B	B	B	B	A	B	A	B	C	A	A	B	B	B	B	A	A	A	N	C	B	B	A	A	B	B	B
2	11	01	02	05	003	7401	   0	   368	B	B	C	B	B	B	B	A	B	B	C	B	B	B	C	B	B	A	B	C	B	C	A	A	B	B	B	B	A	A	A	B	C	B	B	B	E	B	B	B
2	11	01	02	06	003	7401	   0	   205	B	B	C	B	B	B	B	A	B	C	B	B	B	B	B	B	B	A	B	B	B	C	A	A	B	B	B	B	A	A	A	B	D	B	B	B	D	B	B	B
2	11	01	02	10	003	7401	   0	   317	B	B	C	B	B	B	C	A	C	D	B	B	B	C	B	B	B	A	C	B	B	C	A	A	B	B	B	E	A	A	A	D	D	C	B	B	D	B	B	B
2	11	01	03	00	003	7401	   0	   224	C	C	C	B	C	C	C	B	A	C	C	C	C	B	C	C	B	B	C	C	B	C	B	C	B	B	A	N	A	B	A	C	C	A	B	B	N	B	B	B
2	11	01	03	01	003	7401	   0	  2330	B	B	B	A	B	B	B	A	A	B	A	B	B	A	B	B	B	A	B	A	B	C	A	B	B	A	A	B	A	A	A	N	B	A	B	A	A	B	A	B
2	11	01	03	02	003	7401	   0	   373	B	B	C	B	B	B	B	A	B	C	A	B	B	B	B	B	B	A	B	A	B	C	A	B	B	A	A	B	A	A	A	C	C	B	B	A	A	B	B	B
2	11	01	03	03	003	7401	   0	  1012	B	B	C	B	B	B	B	A	B	C	B	B	B	B	B	B	B	A	B	B	B	C	A	B	B	A	A	B	A	A	A	N	C	B	B	B	A	B	C	B
2	11	01	03	04	003	7401	   0	   454	B	B	C	B	B	B	B	A	B	C	B	B	B	B	B	B	B	A	B	B	B	C	A	B	B	A	A	B	A	A	A	C	C	B	B	B	A	B	C	B
2	11	01	03	05	003	7401	   0	   371	B	B	C	B	B	B	B	A	B	C	B	B	B	B	B	B	B	A	B	B	B	C	A	B	B	A	A	B	A	A	A	N	C	B	B	B	A	B	C	B
2	11	01	03	06	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	11	01	03	07	003	7401	   0	   767	B	B	C	B	B	B	B	A	B	C	B	B	B	B	B	B	B	A	B	B	B	C	A	B	B	A	A	B	A	A	A	C	C	B	B	B	D	B	C	B
2	11	01	03	08	003	7401	   0	   277	B	B	C	B	B	B	B	A	B	C	B	B	B	B	B	B	B	A	B	B	B	C	A	B	B	A	A	B	A	A	A	C	C	B	B	B	D	B	C	B
2	11	01	03	11	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	11	01	03	12	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	11	01	03	13	003	7401	   0	   119	B	B	C	B	B	B	B	A	B	C	C	B	B	B	C	B	B	A	B	C	B	C	A	B	B	A	A	B	A	A	A	C	C	B	B	B	N	B	C	B
2	11	01	04	00	003	7401	   0	     0	C	C	C	B	C	C	C	B	B	C	C	B	B	B	C	C	B	B	C	C	B	C	B	B	B	B	B	N	A	B	A	B	C	A	B	C	N	B	B	A
2	11	01	04	01	003	7401	   0	  3285	B	B	C	B	A	B	A	A	B	C	B	B	A	B	B	B	A	A	B	B	A	B	A	A	A	A	A	B	A	A	A	C	C	B	B	C	A	B	A	A
2	11	01	04	02	003	7401	   0	   668	B	B	C	B	A	B	A	B	B	C	B	B	A	B	B	B	A	B	B	B	A	B	A	A	A	A	B	B	B	B	A	C	C	B	B	C	A	B	A	A
2	11	01	04	04	003	7401	   0	  1003	A	A	B	A	A	B	A	A	A	B	B	A	A	A	B	B	A	A	B	B	A	B	A	A	A	A	A	B	A	A	A	A	B	A	B	B	A	B	A	A
2	11	01	04	05	003	7401	   0	   153	B	B	C	B	B	B	B	A	B	C	C	B	B	B	C	B	B	A	B	C	B	B	A	A	B	B	B	B	A	A	A	C	C	B	B	C	D	B	B	A
2	11	01	04	06	003	7401	   0	  1145	A	A	B	A	A	B	A	A	A	C	B	A	A	A	B	B	A	A	B	B	B	B	A	A	A	A	A	B	A	A	A	C	C	A	B	B	A	B	B	A
2	11	01	04	07	003	7401	   0	   511	B	B	B	B	A	B	A	A	B	B	B	B	A	B	B	B	A	A	B	B	B	B	A	A	A	A	A	B	A	A	A	B	C	B	B	B	A	B	B	A
2	11	01	04	08	003	7401	   0	   299	B	B	C	B	B	B	B	A	B	C	C	B	B	B	C	B	B	A	B	C	B	B	A	A	B	B	B	B	A	A	A	D	C	B	B	C	D	B	B	A
2	11	01	04	10	003	7401	   0	  4139	A	A	B	A	A	B	A	A	A	C	B	A	A	A	B	B	A	A	B	B	A	B	A	A	A	A	A	B	A	A	A	C	C	A	B	B	A	B	A	A
2	11	01	04	15	003	7401	   0	   276	B	B	C	B	B	B	B	A	B	C	C	B	B	B	C	B	B	A	C	C	B	B	A	A	B	B	B	D	A	A	A	D	B	B	B	C	E	B	B	A
2	11	01	04	17	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	11	01	04	18	003	7401	   0	  1131	B	B	C	B	A	B	A	A	B	B	C	B	A	B	C	B	A	A	B	C	B	B	A	A	A	A	B	A	A	A	A	C	C	B	B	C	D	B	B	A
2	11	01	05	00	003	7401	   0	     0	B	B	C	B	B	C	B	B	A	D	B	B	B	B	B	C	B	B	C	B	B	C	B	B	A	B	A	N	A	B	A	B	C	A	B	A	N	A	B	D
2	11	01	05	02	003	7401	   0	  1113	A	A	B	A	A	B	A	A	A	C	A	A	A	A	B	B	A	A	B	A	B	B	A	A	A	A	A	B	A	A	A	A	B	A	B	A	A	A	A	D
2	11	01	05	13	003	7401	   0	  1340	A	A	B	A	A	B	A	A	A	C	A	A	A	A	B	B	A	A	B	A	B	B	A	A	A	A	A	B	A	A	A	A	C	A	B	A	A	A	B	D
2	11	01	06	00	003	7401	   0	     0	C	C	D	B	D	D	C	B	B	D	D	D	D	B	D	D	C	B	C	D	D	D	D	C	B	C	A	N	A	B	A	C	C	B	C	D	N	C	D	B
2	11	01	06	01	003	7401	   0	   732	B	B	D	B	B	C	B	A	B	C	C	B	B	B	D	C	B	A	B	C	D	C	B	B	B	B	A	B	A	A	A	D	C	C	C	C	A	D	D	B
2	11	01	06	03	003	7401	   0	   512	B	B	D	B	B	C	B	A	C	C	D	B	B	B	D	C	B	A	B	D	D	C	B	B	B	B	B	B	A	A	A	D	C	C	D	D	E	D	D	B
2	11	01	06	04	003	7401	   0	   410	B	B	D	B	B	C	B	A	C	C	D	B	B	B	D	C	B	A	B	D	D	C	B	B	B	B	B	B	A	A	A	N	D	C	D	D	A	D	D	B
2	11	01	06	06	003	7401	   0	   329	B	B	D	B	B	C	B	A	B	C	D	B	B	B	D	C	B	A	B	D	D	C	B	B	B	B	B	B	A	A	A	C	C	B	D	D	A	C	D	B
2	11	01	06	07	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	11	01	06	08	003	7401	   0	   507	B	B	D	B	B	C	B	A	B	C	C	B	B	B	D	C	B	A	B	C	D	C	B	B	B	B	A	B	A	A	A	D	C	C	C	C	D	D	D	B
2	11	01	07	00	003	7401	   0	     0	B	B	C	B	B	C	B	B	A	D	C	B	B	B	C	C	B	B	C	C	C	C	B	B	A	B	A	N	B	B	A	B	C	A	B	C	N	D	B	D
2	11	01	07	01	003	7401	   0	   918	A	A	B	A	A	B	A	A	A	C	A	A	A	A	B	B	A	A	B	A	C	B	A	A	A	A	A	B	A	A	A	C	B	A	A	B	A	D	A	D
2	11	01	07	02	003	7401	   0	   948	B	B	B	B	A	B	A	B	B	C	A	B	A	B	B	B	A	B	B	A	C	B	A	A	A	A	A	B	A	B	A	C	B	B	A	B	A	D	A	D
2	11	01	08	00	003	7401	   0	     0	C	C	C	B	C	C	C	B	B	C	C	C	C	B	C	C	B	B	C	C	B	C	B	C	B	B	B	N	A	B	A	C	C	B	C	C	N	B	C	A
2	11	01	08	01	003	7401	   0	   326	C	C	C	B	C	B	D	A	C	C	C	C	C	C	C	B	D	A	C	C	B	C	A	B	C	D	C	D	A	A	B	D	D	C	C	C	D	B	C	A
2	11	01	08	02	003	7401	   0	   466	B	B	C	B	B	B	A	A	B	C	C	B	B	B	C	B	A	A	B	C	B	C	A	B	A	A	A	B	A	A	A	D	C	B	C	C	D	B	C	A
2	11	01	08	03	003	7401	   0	   615	B	B	C	B	B	B	A	A	B	C	C	B	B	B	C	B	A	A	B	C	B	C	A	B	A	A	A	B	A	A	A	D	C	B	C	C	D	B	C	A
2	11	01	08	04	003	7401	   0	   457	B	B	C	B	B	B	A	A	B	C	C	B	B	B	C	B	A	A	B	C	B	C	A	B	A	A	A	B	A	A	A	D	C	B	C	C	D	B	C	A
2	11	01	08	06	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	11	01	08	07	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	11	01	08	08	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	11	01	08	09	003	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
